Hour,from,to,Flow,Pn,Pb
2,13,65,3.9121316770101693,,
2,49,77,183.2632277558406,,
2,49,14,163.5014068851175,,
2,13,77,19.971262211612512,,
2,69,46,276.09746586624533,,
2,69,3,216.334912081325,,
2,70,52,19.37612207937613,,
2,76,13,248.1516770845899,,
2,13,28,3.61631326981448,,
2,13,43,1.6801012050004047,,
2,25,31,188.79566269575423,,
2,82,52,254.00275936180992,,
2,82,72,36.57816732677986,,
2,4,28,403.8021403698767,,
2,68,80,-1299.13,,
2,53,66,-179.73000000000002,,
2,1,41,220.31407175955985,,
2,29,43,239.49602880445013,,
2,54,78,315.55192947590695,,
2,22,54,357.4499999999998,,
3,32,5,-331.6242773068477,,
3,85,44,-175.94597728513736,,
3,19,58,91.90537134390854,,
3,58,13,-58.33916900155731,,
3,55,62,246.12417466131683,,
3,55,25,-219.48123742512485,,
3,55,64,242.7116048493499,,
3,55,57,-179.66500228100995,,
3,20,88,-115.01026247140726,,
3,20,35,-1.1235160931368355,,
3,20,8,1.6408158569108764,,
3,20,2,-2.0249976357965194,,
3,20,61,-61.06310659103963,,
3,20,84,265.5702377577661,,
3,20,52,-3.1926678219855233,,
3,88,8,1.0115383675129408,,
3,88,61,-8.716791369585309,,
3,88,84,52.19443908981145,,
3,79,17,54.14979122978275,,
3,79,10,-336.83151641273093,,
3,79,87,57.76729446317404,,
3,79,83,-227.81637292678352,,
3,35,26,8.5354399306228,,
3,26,39,-166.26669394085184,,
3,61,26,0.2608398064214743,,
3,67,26,-2.949460264186534,,
3,40,26,-6.448643448507937,,
3,77,26,-0.10855299225156756,,
3,46,26,-1.5387075068727611,,
3,3,26,5.243519413314459,,
3,28,26,1.352193412400192,,
3,43,26,-56.43253025864544,,
3,41,26,-2.9034745149145493,,
3,35,50,-293.71554854326695,,
3,42,35,6.0755979390081905,,
3,2,35,46.73655425338262,,
3,61,35,0.5827103639200004,,
3,67,35,-2.4324243468057496,,
3,40,35,-16.686720472183566,,
3,77,35,-0.3868131985630425,,
3,46,35,-36.399095166565985,,
3,3,35,-0.5076434034022022,,
3,52,35,0.4165463325907126,,
3,28,35,0.9509672190976559,,
3,43,35,-3.6567139590598927,,
3,41,35,-71.38702608529309,,
3,50,42,-98.15848400880918,,
3,39,42,-166.26669394086525,,
3,44,30,0.0,,
3,44,5,-370.009103846392,,
3,44,9,0.0,,
3,19,47,-0.05819803558910763,,
3,19,13,9.635907488364893,,
3,17,69,-181.14420305502267,,
3,17,29,235.29399428480565,,
3,87,69,-158.63265983932592,,
3,87,1,216.3999543025002,,
3,11,5,-741.1890765270634,,
3,11,81,604.3829517946378,,
3,81,12,228.0776933343359,,
3,81,83,376.3052584603015,,
3,10,18,152.63094598343582,,
3,10,63,-489.46246239616744,,
3,7,69,1700.0,,
3,21,69,315.97974916713247,,
3,21,54,-701.1491463977063,,
3,21,57,385.1693972305743,,
3,59,83,-148.488885533518,,
3,2,42,122.01189035516518,,
3,27,57,-205.50439494956436,,
3,8,36,-251.04194107245712,,
3,8,84,29.929689404992928,,
3,36,31,-45.53754612288219,,
3,2,61,4.220297773920592,,
3,2,52,1.067205965171123,,
3,84,61,-19.77723282819855,,
3,52,61,64.8632603872502,,
3,5,76,245.5849558096122,,
3,5,63,777.64070286269,,
3,5,89,-600.0,,
3,5,71,-600.0,,
3,5,56,-796.7971180233108,,
3,5,48,-795.6190736005728,,
3,5,60,0.0,,
3,6,34,-326.3680752712778,,
3,67,6,-1.6720618847022255,,
3,65,6,-16.700920363807313,,
3,77,6,-80.16547866304646,,
3,28,6,-9.261546059734087,,
3,43,6,-5.041652780367777,,
3,41,6,-4.257570037287616,,
3,48,24,503.51092639942703,,
3,48,68,-1299.13,,
3,84,23,-234.83127884332941,,
3,37,54,648.4553556452411,,
3,51,54,0.0,,
3,33,45,1.0221234472992364,,
3,67,33,-37.97491646919866,,
3,40,33,-0.21238933589498288,,
3,33,65,-13.874628734200996,,
3,3,33,0.009705270866260385,,
3,33,16,0.04760011168534817,,
3,45,16,1.022123447285594,,
3,74,73,98.22748322082361,,
3,74,69,-308.003979289007,,
3,86,69,-245.98054466562712,,
3,67,40,-2.552346981134754,,
3,67,65,-121.20113141197237,,
3,67,77,-4.512022187065739,,
3,67,46,-1.317396742023547,,
3,67,3,-3.9607899266938773,,
3,28,67,2.065234401327679,,
3,43,67,24.344678947329953,,
3,41,67,1.313510801773102,,
3,67,16,-34.92921787726141,,
3,40,65,-0.9924779092989482,,
3,40,77,-0.1196225512443192,,
3,40,46,9.242987162915028,,
3,40,3,-38.28450968232096,,
3,28,40,1.0753893206274165,,
3,43,40,-0.35647412651883315,,
3,41,40,10.223311707242715,,
3,40,16,-0.2951266805141426,,
3,47,13,81.09228058498343,,
3,73,49,159.06273907728905,,
3,73,69,-230.65511733365838,,
3,65,38,0.0,,
3,77,65,-60.62015721434352,,
3,46,65,-0.7941988481000806,,
3,3,65,-0.3561189939978213,,
3,28,65,6.522524699521455,,
3,43,65,-1.4333226803734291,,
3,41,65,-0.49889912049871654,,
3,16,65,-6.448518259844008,,
3,49,15,-179.73000000000002,,
3,77,14,-159.74261486888238,,
3,46,77,-0.15097169176787295,,
3,28,77,42.69742739646702,,
3,43,77,-1.7692267536898783,,
3,41,77,-0.32045676489259733,,
3,69,25,405.73506056156066,,
3,46,3,-33.90548931076103,,
3,46,31,3.9302545854078517,,
3,43,46,0.0041614487037637815,,
3,41,46,0.39948899867425425,,
3,46,16,-27.338150274990824,,
3,3,31,42.09886840417607,,
3,43,3,-0.45032667949665495,,
3,41,3,-0.32478538910990906,,
3,3,16,1.4505272838978271,,
3,15,53,-179.73000000000002,,
3,63,82,288.178240466523,,
3,52,75,0.0,,
3,4,56,-403.20288197668924,,
3,43,28,-44.59232364512093,,
3,28,41,48.68035584334393,,
3,43,41,-27.604931490120634,,
3,16,78,-304.75620924753446,,
3,85,58,175.94597728513747,,
3,55,88,175.91984879494692,,
3,55,20,191.05061140052067,,
3,70,20,2.2378217301953747,,
3,79,26,257.1737391120987,,
3,79,50,195.5570645344577,,
3,44,19,160.15939839581745,,
3,19,6,0.34357881503225496,,
3,59,42,148.48888553351787,,
3,27,36,205.50439494956436,,
3,12,61,228.0776933343359,,
3,18,2,152.63094598343582,,
3,70,61,92.7834493901837,,
3,5,34,326.3680752712778,,
3,47,6,31.445276156962223,,
3,13,6,29.530702984959362,,
3,64,23,242.7116048493499,,
3,62,84,246.12417466131683,,
3,37,33,296.6941523802393,,
3,74,40,209.7764960681834,,
3,86,67,245.98054466562712,,
3,24,47,503.51092639942703,,
3,47,65,9.083226847899894,,
3,47,77,48.16995679972857,,
3,47,28,8.397308039548605,,
3,47,43,3.81761495084924,,
3,47,41,2.9261204544707287,,
3,73,65,169.81986147719283,,
3,13,65,4.09291978421853,,
3,49,77,179.05012420840671,,
3,49,14,159.74261486888236,,
3,13,77,20.468100858204807,,
3,69,46,272.35557374089785,,
3,69,3,213.47261068209355,,
3,70,52,19.33872887962093,,
3,76,13,245.5849558096122,,
3,13,28,3.710775352347678,,
3,13,43,1.7215084789640738,,
3,25,31,186.25382313643593,,
3,82,52,252.13033057386633,,
3,82,72,36.04790989265666,,
3,4,28,403.20288197669424,,
3,68,80,-1299.13,,
3,53,66,-179.73000000000002,,
3,1,41,216.39995430250008,,
3,29,43,235.29399428480554,,
3,54,78,304.75620924753457,,
3,22,54,357.4499999999998,,
4,32,5,-330.1308819914974,,
4,85,44,-175.2494534839641,,
4,19,58,91.51699860653957,,
4,58,13,-57.95513993882213,,
4,55,62,244.825395028206,,
4,55,25,-219.07730843162426,,
4,55,64,241.43086094973478,,
4,55,57,-175.30463374679994,,
4,20,88,-114.30148594246384,,
4,20,35,-1.1258017491477315,,
4,20,8,1.8217558053333391,,
4,20,2,-2.027321046256273,,
4,20,61,-61.652539275082404,,
4,20,84,264.66388630192,,
4,20,52,-3.221426203264304,,
4,88,8,1.037312138392707,,
4,88,61,-8.811904148592141,,
4,88,84,52.000069609788056,,
4,79,17,58.94078386903948,,
4,79,10,-340.5076688348106,,
4,79,87,62.748538078225465,,
4,79,83,-232.06866698026806,,
4,35,26,8.512750972156766,,
4,26,39,-166.02247427366092,,
4,61,26,0.2663157749829246,,
4,67,26,-2.971928588456173,,
4,40,26,-6.5317743163311945,,
4,77,26,-0.10571300911905812,,
4,46,26,-1.5641168247771553,,
4,3,26,4.815661241365149,,
4,28,26,1.3653835397709972,,
4,43,26,-56.27478503178497,,
4,41,26,-2.8921335691991032,,
4,35,50,-292.8363211079675,,
4,42,35,6.071454283694294,,
4,2,35,46.746392449370205,,
4,61,35,0.6320303521654083,,
4,67,35,-2.443470703726831,,
4,40,35,-16.76419042537148,,
4,77,35,-0.3834376472982326,,
4,46,35,-36.684819607190036,,
4,3,35,-0.5264409386228088,,
4,52,35,0.431856136536485,,
4,28,35,0.9636340913865009,,
4,43,35,-3.6467197958304425,,
4,41,35,-71.16533509114095,,
4,50,42,-98.09899297844709,,
4,39,42,-166.0224742736641,,
4,44,30,0.0,,
4,44,5,-368.54939647244123,,
4,44,9,0.0,,
4,19,47,-0.05586301406528449,,
4,19,13,9.671793788114343,,
4,17,69,-175.06679449371222,,
4,17,29,234.0075783627517,,
4,87,69,-152.45314357943766,,
4,87,1,215.20168165766336,,
4,11,5,-743.6585823604628,,
4,11,81,607.4685332285503,,
4,81,12,227.32886872872882,,
4,81,83,380.13966449982127,,
4,10,18,152.69732975294232,,
4,10,63,-493.2049985877511,,
4,7,69,1700.0,,
4,21,69,295.32023074685276,,
4,21,54,-674.6406197045362,,
4,21,57,379.3203889576839,,
4,59,83,-148.07099751955298,,
4,2,42,122.1219240162527,,
4,27,57,-204.01575521088398,,
4,8,36,-249.5553388141634,,
4,8,84,29.657474420230642,,
4,36,31,-45.53958360327579,,
4,2,61,4.1783547559177805,,
4,2,52,1.053337485145656,,
4,84,61,-19.873504676495457,,
4,52,61,65.13960387906673,,
4,5,76,244.79917665902008,,
4,5,63,780.6476777928629,,
4,5,89,-600.0,,
4,5,71,-600.0,,
4,5,56,-796.9805757114373,,
4,5,48,-796.4989543176052,,
4,5,60,0.0,,
4,6,34,-325.69381475276197,,
4,67,6,-1.6862835400462828,,
4,65,6,-16.938791314008142,,
4,77,6,-80.73780822129527,,
4,28,6,-9.327182833336678,,
4,43,6,-5.077416251701093,,
4,41,6,-4.291033404420881,,
4,48,24,502.63104568239396,,
4,48,68,-1299.13,,
4,84,23,-233.58602221876052,,
4,37,54,618.641814124881,,
4,51,54,0.0,,
4,33,45,0.431289629166713,,
4,67,33,-37.057155382546284,,
4,40,33,-0.19964470498818443,,
4,33,65,-14.947690090951596,,
4,3,33,0.018489040614758423,,
4,33,16,0.020085083236892842,,
4,45,16,0.4312896291676225,,
4,74,73,96.9833169512226,,
4,74,69,-305.7036146912392,,
4,86,69,-245.0072001168528,,
4,67,40,-2.563602926756559,,
4,67,65,-121.00269509329075,,
4,67,77,-4.573022244886502,,
4,67,46,-1.3148235462351572,,
4,67,3,-3.9467635982730584,,
4,28,67,2.0838660623528114,,
4,43,67,24.79889570711191,,
4,41,67,1.3282643149426008,,
4,67,16,-34.23374366975338,,
4,40,65,-0.9862720032988914,,
4,40,77,-0.12419216450054726,,
4,40,46,9.486024516285738,,
4,40,3,-37.78576033237209,,
4,28,40,1.0864356412407377,,
4,43,40,-0.3399714815243158,,
4,41,40,10.649095353080156,,
4,40,16,-0.2800915169883549,,
4,47,13,81.00273530583831,,
4,73,49,156.62221334288256,,
4,73,69,-228.73013948721837,,
4,65,38,0.0,,
4,77,65,-59.18421332980722,,
4,46,65,-0.7930251759716711,,
4,3,65,-0.3581769359391558,,
4,28,65,6.648906475660354,,
4,43,65,-1.4161292454244343,,
4,41,65,-0.4908433022395151,,
4,16,65,-6.837203953089414,,
4,49,15,-179.73000000000002,,
4,77,14,-158.5918937420641,,
4,46,77,-0.15605758630831623,,
4,28,77,43.00340770855067,,
4,43,77,-1.7810857333578625,,
4,41,77,-0.33098673413654467,,
4,69,25,404.55296973594614,,
4,46,3,-33.74619527415439,,
4,46,31,3.986863659652613,,
4,43,46,0.015481052910251591,,
4,41,46,0.41305348016124555,,
4,46,16,-26.416860582641334,,
4,3,31,41.98149275238768,,
4,43,3,-0.4413527665444281,,
4,41,3,-0.31406647862878856,,
4,3,16,2.2223524695963306,,
4,15,53,-179.73000000000002,,
4,63,82,287.442679205112,,
4,52,75,0.0,,
4,4,56,-403.01942428856273,,
4,43,28,-44.908771859935,,
4,28,41,49.08149494225614,,
4,43,41,-27.554305516499653,,
4,16,78,-301.45119442034473,,
4,85,58,175.24945348396386,,
4,55,88,174.87341820008214,,
4,55,20,189.91226800040158,,
4,70,20,2.2481610240718375,,
4,79,26,256.14968573829015,,
4,79,50,194.7373281295204,,
4,44,19,159.54889263428572,,
4,19,6,0.3459128334856114,,
4,59,42,148.07099751955298,,
4,27,36,204.0157552108841,,
4,12,61,227.32886872872882,,
4,18,2,152.69732975294232,,
4,70,61,92.78455769563482,,
4,5,34,325.6938147527619,,
4,47,6,31.578667915155165,,
4,13,6,29.80998951185734,,
4,64,23,241.43086094973478,,
4,62,84,244.8253950282059,,
4,37,33,292.84161755691616,,
4,74,40,208.72029774001658,,
4,86,67,245.0072001168527,,
4,24,47,502.63104568239396,,
4,47,65,9.189041771122774,,
4,47,77,48.48294329106474,,
4,47,28,8.445926190088201,,
4,47,43,3.842485582087324,,
4,47,41,2.9468254880946816,,
4,73,65,169.0912430955584,,
4,13,65,4.148266473671789,,
4,49,77,177.76031960081855,,
4,49,14,158.59189374206403,,
4,13,77,20.620203641435097,,
4,69,46,271.21002636708374,,
4,69,3,212.5963422753316,,
4,70,52,19.327281280293363,,
4,76,13,244.79917665902008,,
4,13,28,3.7396940883630414,,
4,13,43,1.7341849518170873,,
4,25,31,185.4756613043221,,
4,82,52,251.55710296365544,,
4,82,72,35.88557624145642,,
4,4,28,403.01942428856455,,
4,68,80,-1299.13,,
4,53,66,-179.73000000000002,,
4,1,41,215.20168165766336,,
4,29,43,234.0075783627516,,
4,54,78,301.4511944203448,,
4,22,54,357.4499999999998,,
5,32,5,-330.63447204247973,,
5,85,44,-175.48432930882962,,
5,19,58,91.64796235378151,,
5,58,13,-58.08463894909323,,
5,55,62,245.2633584361049,,
5,55,25,-219.21351792708947,,
5,55,64,241.86274250117071,,
5,55,57,-176.7750000924416,,
5,20,88,-114.54049352784386,,
5,20,35,-1.1250309996916101,,
5,20,8,1.7607407767520726,,
5,20,2,-2.0265375655664126,,
5,20,61,-61.453775804782026,,
5,20,84,264.9695184216755,,
5,20,52,-3.2117285468262757,,
5,88,8,1.028620926857684,,
5,88,61,-8.779831027204253,,
5,88,84,52.06561323065591,,
5,79,17,57.32520612973576,,
5,79,10,-339.26802801993244,,
5,79,87,61.06880552497864,,
5,79,83,-230.63474459067947,,
5,35,26,8.520401949519055,,
